product_id,product_name,brand,price,unit_price,quantity,ean,article_number,description,image,product_url
00770102,Coca Cola Zero Minicans 12er,,"9,49 €","1 Liter 5,27 €","1,8 liter Packung",00770102,Art. Nr.: 00-770102,Coca Cola Zero Minicans 12er online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-770102-1081640140-63_pe_wE.jpg,https://shop.billa.at/produkte/coca-cola-zero-minicans-12er-00770102
00447756,Frierss Zirbenrauchschinken,,"3,29 €",Ab 100 g,Ab 100 g,00447756,Art. Nr.: 00-447756,Frierss Zirbenrauchschinken online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-447756-515650379--52RBmp-.jpg,https://shop.billa.at/produkte/frierss-zirbenrauchschinken-00447756
00618698,Corny Schoko-Bananemüsliriegel,,"2,99 €","1 kg 19,93 €",150 g Packung,00618698,Art. Nr.: 00-618698,Corny Schoko-Bananemüsliriegel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-618698-0786825754-wa2lcyDA.jpg,https://shop.billa.at/produkte/corny-schokobananemuesliriegel-00618698
00412757,Ja! Natürlich Apfelmus Golden Delicious,,"1,59 €","1 kg 4,54 €",350 g Glas,00412757,Art. Nr.: 00-412757,Ja! Natürlich Apfelmus Golden Delicious online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-412757-0447270222-fMgZcY7-.jpg,https://shop.billa.at/produkte/ja-natuerlich-apfelmus-golden-delicious-00412757
0019841,Schärdinger Bifidus Joghurt Natur,,"0,61 €","1 kg 4,07 €",150 g Stück,12345678,Art. Nr.: 00-19841,Schärdinger Bifidus Joghurt Natur online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-19841-0755365796-AhRMkYYH.jpg,https://shop.billa.at/produkte/schaerdinger-bifidus-joghurt-natur-0019841
00414868,Clever Mayonnaise 25 %,,"1,78 €","1 kg 6,47 €",275 g Tube,00414868,Art. Nr.: 00-414868,Clever Mayonnaise 25 % online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-414868-0199437151-muay_Wk8.jpg,https://shop.billa.at/produkte/clever-mayonnaise-25-00414868
00593772,Puten Pikantwurst,,"1,99 €",Ab 100 g,Ab 100 g,00593772,Art. Nr.: 00-593772,Puten Pikantwurst online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-593772-198615282-VVym34HB.jpg,https://shop.billa.at/produkte/puten-pikantwurst-00593772
00769570,Waldquelle Birne-Holunder,,"1,25 €","1 Liter 1,25 €","1 Liter 1,25 €",00769570,Art. Nr.: 00-769570,Waldquelle Birne-Holunder online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769570-0114180459-xObQqGpH.jpg,https://shop.billa.at/produkte/waldquelle-birneholunder-00769570
00622713,Bauernland Käse-Karfiol Laibchen,,"4,89 €","1 kg 16,30 €",300 g Packung,00622713,Art. Nr.: 00-622713,Bauernland Käse-Karfiol Laibchen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-622713-0179190188-dCHynHni.jpg,https://shop.billa.at/produkte/bauernland-kaesekarfiol-laibchen-00622713
00414401,Knorr Gemüsesuppe Würfel,,"1,99 €","1 kg 15,79 €",126 g Packung,00414401,Art. Nr.: 00-414401,Knorr Gemüsesuppe Würfel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-414401-0212234430-YljxbRDm.jpg,https://shop.billa.at/produkte/knorr-gemuesesuppe-wuerfel-00414401
00602380,Gösser Naturradler Zitrone,,"1,43 €",,"500 ml 2,17 €",00602380,Art. Nr.: 00-602380,Gösser Naturradler Zitrone online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-602380-1410272334-55yfvKFf.jpg,https://shop.billa.at/produkte/goesser-naturradler-zitrone-00602380
00446849,BILLA Bio Rapsöl,,"3,49 €","1 Liter 6,98 €",500 ml Flasche,00446849,Art. Nr.: 00-446849,BILLA Bio Rapsöl online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-446849-0153724209-BeFyrssy.jpg,https://shop.billa.at/produkte/billa-bio-rapsoel-00446849
00446973,BILLA Bio Rote Linsen,,"2,79 €","1 kg 5,58 €",500 g Beutel,00446973,Art. Nr.: 00-446973,BILLA Bio Rote Linsen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-446973-339622483-0pjb_ZMs.jpg,https://shop.billa.at/produkte/billa-bio-rote-linsen-00446973
0089518,Da komm ich her! Himbeeren,,"3,29 €","1 kg 26,32 €",125 g Tasse,12345678,Art. Nr.: 00-89518,Da komm ich her! Himbeeren online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89518-0415069198-GJl_fVsR.jpg,https://shop.billa.at/produkte/da-komm-ich-her-himbeeren-0089518
00382878,Ehrmann High Protein Schoko Pudding,,"1,59 €","1 kg 7,95 €",200 g Becher,00382878,Art. Nr.: 00-382878,Ehrmann High Protein Schoko Pudding online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-382878-0108752821-UVFd2UgR.jpg,https://shop.billa.at/produkte/ehrmann-high-protein-schoko-pudding-00382878
00443463,Dr. Oetker High Protein Pudding Grieß,,"2,79 €","1 kg 6,98 €",400 g Becher,00443463,Art. Nr.: 00-443463,Dr. Oetker High Protein Pudding Grieß online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-443463-1919153629-v_WGA6su.jpg,https://shop.billa.at/produkte/dr-oetker-high-protein-pudding-griess-00443463
00319938,Ölz Milchbrötle mit Butter,,"4,55 €","1 kg 13,00 €",350 g Packung,00319938,Art. Nr.: 00-319938,Ölz Milchbrötle mit Butter online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-319938-0420772883-W6jnn8Va.jpg,https://shop.billa.at/produkte/oelz-milchbroetle-mit-butter-00319938
00859053,Clever Pommes Frites,,"1,99 €","1 kg 1,99 €",1 000 g Beutel,00859053,Art. Nr.: 00-859053,Clever Pommes Frites online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-859053-0118780177--dDaQgsW.jpg,https://shop.billa.at/produkte/clever-pommes-frites-00859053
0054227,Land-Leben Backerbsen,,"1,79 €","1 kg 8,95 €",200 g Packung,12345678,Art. Nr.: 00-54227,Land-Leben Backerbsen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-54227-1835373418-dlT0eU76.jpg,https://shop.billa.at/produkte/landleben-backerbsen-0054227
00427838,Salakis Schafkäse Natur,,"3,79 €","100 g 2,11 €",180 g Packung,00427838,Art. Nr.: 00-427838,Salakis Schafkäse Natur online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-427838-0176250323-Xt910fWK.jpg,https://shop.billa.at/produkte/salakis-schafkaese-natur-00427838
00446243,Ja! Natürlich Kürbiskerne Natur,,"3,29 €","1 kg 16,45 €",200 g Beutel,00446243,Art. Nr.: 00-446243,Ja! Natürlich Kürbiskerne Natur online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-446243-1251222508-EFj0jI4k.jpg,https://shop.billa.at/produkte/ja-natuerlich-kuerbiskerne-natur-00446243
00871104,Swiffer Staubmagnet Nachfüllung,,"8,99 €","1 Liter 5,72 €",750 ml Flasche,00871104,Art. Nr.: 00-871104,Swiffer Staubmagnet Nachfüllung online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-871104-2078476538-ymbzKXGU.jpg,https://shop.billa.at/produkte/swiffer-staubmagnet-nachfuellung-00871104
00415575,Vier Diamanten Thunfisch Naturell,,"3,49 €","1 kg Abtr.G 23,27 €",195 g Dose,00415575,Art. Nr.: 00-415575,Vier Diamanten Thunfisch Naturell online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-415575-1607370181-MfM7e_v2.jpg,https://shop.billa.at/produkte/vier-diamanten-thunfisch-naturell-00415575
00387480,Danone Dany Sahne Schoko,,"0,99 €","1 kg 5,21 €",190 g Becher,00387480,Art. Nr.: 00-387480,Danone Dany Sahne Schoko online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-387480-960465579-An9x6LVr.jpg,https://shop.billa.at/produkte/danone-dany-sahne-schoko-00387480
0031179,Coppenrath & Wiese Festtagstorte Sacher,,"19,99 €","1 kg 19,99 €",1 000 g Stück,12345678,Art. Nr.: 00-31179,Coppenrath & Wiese Festtagstorte Sacher online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-31179-2121319791-7kUThq9q.jpg,https://shop.billa.at/produkte/coppenrath-und-wiese-festtagstorte-sacher-0031179
00372436,Hofstädter Frühstücksspeck Geschnitten,,"4,29 €","100 g 3,06 €",140 g Packung,00372436,Art. Nr.: 00-372436,Hofstädter Frühstücksspeck Geschnitten online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-372436-084260687-qhdndyRm.jpg,https://shop.billa.at/produkte/hofstaedter-fruehstuecksspeck-geschnitten-00372436
00404645,Müller Joghurt mit der Ecke Vanille mit Schoko-Balls,,"1,03 €","1 kg 6,87 €",150 g Becher,00404645,Art. Nr.: 00-404645,Müller Joghurt mit der Ecke Vanille mit Schoko-Balls online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-404645-0181871763-CrsL_xu4.jpg,https://shop.billa.at/produkte/mueller-joghurt-mit-der-ecke-vanille-mit-schokoballs-00404645
00769879,Gasteiner Still,,"0,85 €","1 Liter 0,57 €","1 Liter 0,57 €",00769879,Art. Nr.: 00-769879,Gasteiner Still online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769879-0152937345-mS81iQpW.jpg,https://shop.billa.at/produkte/gasteiner-still-00769879
00426991,Landliebe Griesspudding Zimt,,"0,99 €","1 kg 6,60 €",150 g Becher,00426991,Art. Nr.: 00-426991,Landliebe Griesspudding Zimt online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-426991-1825082260-__BFhUs_.jpg,https://shop.billa.at/produkte/landliebe-griesspudding-zimt-00426991
00928800,Wegenstein Zweigelt Lieblich,,"3,99 €","1 Liter 5,32 €","1 Liter 5,32 €",00928800,Art. Nr.: 00-928800,Wegenstein Zweigelt Lieblich online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-928800-0994368489-80X2m0cI.jpg,https://shop.billa.at/produkte/wegenstein-zweigelt-lieblich-00928800
00775373,Barilla Fusilli,,"1,89 €","1 kg 3,78 €",500 g Packung,00775373,Art. Nr.: 00-775373,Barilla Fusilli online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-775373-122564844-PZUzTdUt.jpg,https://shop.billa.at/produkte/barilla-fusilli-00775373
00410942,YO Himbeer-Zitrone Sirup,,"3,99 €","1 Liter 5,70 €","1 Liter 5,70 €",00410942,Art. Nr.: 00-410942,YO Himbeer-Zitrone Sirup online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-410942-1946339114-ABKJn5hd.jpg,https://shop.billa.at/produkte/yo-himbeerzitrone-sirup-00410942
00610488,Clever Semmelbrösel,,"1,32 €","1 kg 1,32 €",1 000 g Stück,00610488,Art. Nr.: 00-610488,Clever Semmelbrösel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-610488-0125712463-wZvZ9TZd.jpg,https://shop.billa.at/produkte/clever-semmelbroesel-00610488
00932849,Capsup Dip Sauce Curry,,"5,99 €","1 kg 23,96 €",250 g Flasche,00932849,Art. Nr.: 00-932849,Capsup Dip Sauce Curry online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-932849-0134039540-W7piWHpV.jpg,https://shop.billa.at/produkte/capsup-dip-sauce-curry-00932849
00737337,Ferrero Nutella,,"5,59 €","1 kg 7,45 €",750 g Glas,00737337,Art. Nr.: 00-737337,Ferrero Nutella online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-737337-1629251559-gNyUH03M.jpg,https://shop.billa.at/produkte/ferrero-nutella-00737337
00769691,Waldquelle Zero Zitrus-Mix,,"1,25 €","1 Liter 1,25 €","1 Liter 1,25 €",00769691,Art. Nr.: 00-769691,Waldquelle Zero Zitrus-Mix online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769691-1150400974-9sed2u1b.jpg,https://shop.billa.at/produkte/waldquelle-zero-zitrusmix-00769691
00294521,Zewa Toilettenpapier Comfort,,"7,99 €",,,00294521,Art. Nr.: 00-294521,Zewa Toilettenpapier Comfort online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-294521-1466698428-jFbJJzgX.jpg,https://shop.billa.at/produkte/zewa-toilettenpapier-comfort-00294521
00370569,Radatz Bauernblutwurst,,"4,99 €","100 g 1,66 €",300 g Stück,00370569,Art. Nr.: 00-370569,Radatz Bauernblutwurst online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-370569-01585298-PCMitlU5.jpg,https://shop.billa.at/produkte/radatz-bauernblutwurst-00370569
00411503,Radatz Debreziner,,"4,49 €","100 g 1,87 €",240 g Packung,00411503,Art. Nr.: 00-411503,Radatz Debreziner online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-411503-1371527697-SR0K7SYi.jpg,https://shop.billa.at/produkte/radatz-debreziner-00411503
00939099,Hirter Privat Pils,,"1,35 €",,"500 ml 2,05 €",00939099,Art. Nr.: 00-939099,Hirter Privat Pils online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-939099-0851817223-RFISNDQA.jpg,https://shop.billa.at/produkte/hirter-privat-pils-00939099
00316402,Mehrkornweckerl,,"0,60 €","1 kg 8,54 €",75 g Stück,00316402,Art. Nr.: 00-316402,Mehrkornweckerl online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-316402-0104493298-iVhU3A8y.jpg,https://shop.billa.at/produkte/mehrkornweckerl-00316402
0095781,Ja! Natürlich Hendl Oberkeulen,,"19,99 €",per 1 kg,"Ab 0,75 kg",12345678,Art. Nr.: 00-95781,Ja! Natürlich  Hendl Oberkeulen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-95781-2094789578-RdsXdzdV.jpg,https://shop.billa.at/produkte/ja-natuerlich-hendl-oberkeulen-0095781
00502460,Argeta Huhn Aufstrich,,"1,89 €","1 kg 19,90 €",95 g Dose,00502460,Art. Nr.: 00-502460,Argeta Huhn Aufstrich online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-502460-0881547562-TxUCNq9R.jpg,https://shop.billa.at/produkte/argeta-huhn-aufstrich-00502460
00439641,Schärdinger Bergbaron,,"2,15 €",Ab 100 g,Ab 100 g,00439641,Art. Nr.: 00-439641,Schärdinger Bergbaron online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-439641-490905806-jfGUQVl4.jpg,https://shop.billa.at/produkte/schaerdinger-bergbaron-00439641
00779349,BILLA Kakaomilch,,"0,79 €","1 Liter 3,16 €",250 ml Packung,00779349,Art. Nr.: 00-779349,BILLA Kakaomilch online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-779349-0462205754-3KMnb3iB.jpg,https://shop.billa.at/produkte/billa-kakaomilch-00779349
00317730,Alnatura Maiswaffel Natur,,"1,19 €","1 kg 10,82 €",110 g Beutel,00317730,Art. Nr.: 00-317730,Alnatura Maiswaffel Natur online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-317730-0189664438-9SKvF8rM.jpg,https://shop.billa.at/produkte/alnatura-maiswaffel-natur-00317730
00825921,Wagner Steinofen Pizza Diavolo,,"4,19 €","1 kg 11,97 €",350 g Packung,00825921,Art. Nr.: 00-825921,Wagner Steinofen Pizza Diavolo online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-825921-1706017196-PfrM0uL7.jpg,https://shop.billa.at/produkte/wagner-steinofen-pizza-diavolo-00825921
00567341,Ja! Natürlich Hendl Suppenfleisch,,"14,99 €",per 1 kg,"Ab 0,7 kg",00567341,Art. Nr.: 00-567341,Ja! Natürlich Hendl Suppenfleisch online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-567341-790916887-tUui5PTp.jpg,https://shop.billa.at/produkte/ja-natuerlich-hendl-suppenfleisch-00567341
00418900,Pomito Passierte Tomaten,,"1,99 €","1 kg 3,98 €",500 g Packung,00418900,Art. Nr.: 00-418900,Pomito Passierte Tomaten online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-418900-0112116791-QKPSlCtY.jpg,https://shop.billa.at/produkte/pomito-passierte-tomaten-00418900
00882281,Clever Cremespinat,,"1,42 €","1 kg 2,37 €",600 g Schachtel,00882281,Art. Nr.: 00-882281,Clever Cremespinat online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-882281-1444215446-I9Q-wqj6.jpg,https://shop.billa.at/produkte/clever-cremespinat-00882281
00615168,Clever Semmelwürfel,,"1,13 €","1 kg 2,26 €",500 g Packung,00615168,Art. Nr.: 00-615168,Clever Semmelwürfel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-615168-0111928075-VLrqHhgo.jpg,https://shop.billa.at/produkte/clever-semmelwuerfel-00615168
00541312,Topfen Golatsche,,"1,19 €","1 kg 11,64 €","~12,7g",00541312,Art. Nr.: 00-541312,Topfen Golatsche online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-541312-484612112-V9Alsi7H.jpg,https://shop.billa.at/produkte/topfen-golatsche-00541312
00288669,Kelly's Chips Sour Cream,,"2,99 €","100 g 1,99 €",150 g Packung,00288669,Art. Nr.: 00-288669,Kelly's Chips Sour Cream online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-288669-0387379007-fZ-lAW7y.jpg,https://shop.billa.at/produkte/kellys-chips-sour-cream-00288669
00471426,Scheiblhofer Heideboden Zweigelt Selection,,"9,99 €","1 Liter 13,32 €","1 Liter 13,32 €",00471426,Art. Nr.: 00-471426,Scheiblhofer Heideboden Zweigelt Selection online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-471426-1455263259-TWCVkTWD.jpg,https://shop.billa.at/produkte/scheiblhofer-heideboden-zweigelt-selection-00471426
00862197,Clever Katze Kalb,,"0,35 €",100 g Schale,100 g Schale,00862197,Art. Nr.: 00-862197,Clever Katze Kalb online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-862197-183092620-QXg67fW6.jpg,https://shop.billa.at/produkte/clever-katze-kalb-00862197
00404128,Hochwald Kaffeeobers 10%,,"1,39 €","1 kg 6,95 €",200 g Packung,00404128,Art. Nr.: 00-404128,Hochwald Kaffeeobers 10% online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-404128-0110800174-e1fGyAWT.jpg,https://shop.billa.at/produkte/hochwald-kaffeeobers-10-00404128
00409237,Wojnar Liptauer Original mild,,"1,99 €","100 g 1,33 €",150 g Becher,00409237,Art. Nr.: 00-409237,Wojnar Liptauer Original mild online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-409237-942932372-MajyMxz1.jpg,https://shop.billa.at/produkte/wojnar-liptauer-original-mild-00409237
00101122,Wiesbauer Polnische Spezial,,"2,99 €","100 g 3,74 €",80 g Packung,00101122,Art. Nr.: 00-101122,Wiesbauer Polnische Spezial online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-101122-0694900703-jS6v7M08.jpg,https://shop.billa.at/produkte/wiesbauer-polnische-spezial-00101122
00317276,BILLA Walnüsse Gerieben,,"2,99 €","1 kg 14,95 €",200 g Packung,00317276,Art. Nr.: 00-317276,BILLA Walnüsse Gerieben online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-317276-0179761808-ZdsNC89y.jpg,https://shop.billa.at/produkte/billa-walnuesse-gerieben-00317276
0065417,Storck Toffifee,,"2,29 €","100 g 1,83 €",125 g Packung,12345678,Art. Nr.: 00-65417,Storck Toffifee online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-65417-01625003945-pCF1E0a6.jpg,https://shop.billa.at/produkte/storck-toffifee-0065417
00261065,BILLA Nusskern Mix ungesalzen,,"5,99 €","1 kg 19,97 €",300 g Beutel,00261065,Art. Nr.: 00-261065,BILLA Nusskern Mix ungesalzen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-261065-569630017-4gg3ztdA.jpg,https://shop.billa.at/produkte/billa-nusskern-mix-ungesalzen-00261065
